timestamp,X (mg),Y (mg),Z (mg)
3544540,-583,777,164
3544600,-596,772,147
3544660,-592,776,156
3544690,-577,776,167
3544750,-595,776,168
3544810,-589,774,143
3544840,-595,779,151
3544900,-583,773,165
3544960,-591,776,170
3544990,-590,769,149
3545051,-587,773,151
3545110,-594,777,176
3545140,-579,771,159
3545200,-590,781,151
3545260,-579,774,166
3545290,-587,775,172
3545351,-596,779,155
3545410,-585,777,146
3545440,-595,778,162
3545500,-579,773,166
3545560,-588,780,168
3545590,-586,776,144
3545650,-600,774,149
3545710,-578,777,161
3545740,-587,779,168
3545801,-587,777,159
3545860,-595,772,150
3545890,-591,778,156
3545950,-581,777,165
3546010,-591,773,163
3546040,-588,777,151
3546100,-599,776,156
3546160,-582,772,155
3546190,-590,779,165
3546251,-587,773,174
3546310,-597,768,155
3546340,-593,777,142
3546401,-587,775,153
3546461,-598,770,182
3546490,-574,775,156
3546551,-603,776,148
3546610,-590,769,157
3546640,-583,776,164
3546700,-598,777,155
3546760,-587,771,155
3546790,-599,774,162
3546850,-578,781,152
3546911,-598,778,158
3546940,-573,777,153
3547000,-602,776,157
3547060,-587,767,150
3547090,-585,779,154
3547150,-594,776,168
3547210,-594,772,160
