timestamp,X (mg),Y (mg),Z (mg)
47679.0,-984.0,-765.0,-586.0
47739.0,-761.0,-814.0,-939.0
47768.0,-757.0,-626.0,-817.0
47828.0,-793.0,-638.0,-801.0
47889.0,-852.0,-465.0,-539.0
47918.0,-290.0,-411.0,-431.0
47978.0,-382.0,-440.0,-315.0
48039.0,-343.0,-494.0,-461.0
48068.0,-363.0,-512.0,-493.0
48129.0,-463.0,-556.0,-495.0
48189.0,-637.0,-712.0,-396.0
48219.0,-361.0,-653.0,-390.0
48279.0,-677.0,-923.0,-385.0
48339.0,-952.0,-856.0,-572.0
48368.0,-950.0,-854.0,-467.0
48429.0,-986.0,-808.0,-378.0
48489.0,-445.0,-651.0,-394.0
48518.0,-346.0,-521.0,-143.0
48609.0,-367.0,-506.0,-342.0
48641.0,-394.0,-562.0,-261.0
48668.0,-433.0,-645.0,-271.0
48729.0,-340.0,-638.0,-219.0
48789.0,-395.0,-792.0,-442.0
48818.0,-927.0,-845.0,-706.0
48879.0,-1038.0,-1002.0,-840.0
48939.0,-452.0,-1090.0,-885.0
48968.0,-626.0,-714.0,-855.0
49029.0,-678.0,-266.0,-743.0
49089.0,-898.0,-338.0,-248.0
49119.0,-22.0,-303.0,-289.0
49209.0,-363.0,-280.0,-569.0
49239.0,-701.0,-331.0,-421.0
49269.0,-585.0,-380.0,-619.0
49329.0,-1019.0,-519.0,-402.0
49389.0,-1023.0,-606.0,-741.0
49419.0,-1068.0,-505.0,-665.0
49479.0,-1143.0,-341.0,-844.0
49539.0,-1276.0,-399.0,-666.0
49568.0,-461.0,-370.0,-336.0
49629.0,-412.0,-311.0,-240.0
49689.0,-380.0,-322.0,-195.0
49718.0,-562.0,-353.0,-238.0
49779.0,-617.0,-428.0,-221.0
49839.0,-742.0,-605.0,-405.0
49868.0,-1046.0,-591.0,-439.0
49929.0,-838.0,-846.0,-680.0
49988.0,-1074.0,-600.0,-872.0
50018.0,-977.0,-527.0,-891.0
50079.0,-1092.0,-320.0,-724.0
50139.0,-635.0,-287.0,-327.0
50168.0,-468.0,-253.0,-228.0
50229.0,-405.0,-293.0,-335.0
50289.0,-455.0,-299.0,-263.0
50318.0,-629.0,-369.0,-400.0
50379.0,-891.0,-486.0,-484.0
50439.0,-907.0,-521.0,-538.0
50469.0,-1473.0,-676.0,-591.0
50529.0,-972.0,-395.0,-876.0
50589.0,-1324.0,-240.0,-689.0
50619.0,-700.0,-293.0,-400.0
50679.0,-320.0,-252.0,-190.0
50739.0,-308.0,-252.0,-156.0
50769.0,-599.0,-383.0,-169.0
50829.0,-648.0,-464.0,-282.0
50889.0,-603.0,-543.0,-159.0
50918.0,-871.0,-588.0,-525.0
51009.0,-990.0,-602.0,-471.0
51038.0,-973.0,-705.0,-843.0
51069.0,-1012.0,-557.0,-969.0
51129.0,-1172.0,-512.0,-848.0
51189.0,-960.0,-288.0,-571.0
51218.0,-450.0,-266.0,-299.0
51279.0,-304.0,-272.0,-178.0
51339.0,-241.0,-330.0,-201.0
51369.0,-425.0,-557.0,-346.0
51428.0,-890.0,-582.0,-441.0
51489.0,-689.0,-585.0,-447.0
51518.0,-1322.0,-796.0,-266.0
51579.0,-1028.0,-567.0,-659.0
51639.0,-1256.0,-761.0,-538.0
51668.0,-956.0,-532.0,-520.0
51728.0,-428.0,-452.0,-241.0
51789.0,-138.0,-396.0,-102.0
51818.0,-393.0,-419.0,-186.0
51879.0,-452.0,-504.0,-42.0
51939.0,-549.0,-711.0,-228.0
51968.0,-866.0,-898.0,-611.0
52029.0,-1145.0,-797.0,-484.0
52089.0,-1039.0,-873.0,-811.0
